timestamp,username,text,is_retweeted,user_retweeted
2020-03-30 19:03:41,RRalquier,"#confinement
#Covid_19
#RestezChezVous
Entraide entre parisiens !!
https://t.co/jTjVglGmLh",False,False
2020-03-30 19:03:40,lekrehateure,"RT @Kontre_Kulture: 📢#Soral a (presque toujours) raison – Réflexions sur le couillonavirus
Vidéo intégrale gratuite !
https://t.co/DuLgMJAG…",True,Kontre_Kulture
2020-03-30 19:03:34,dav_crz_,"Hey @Hakimjemili t’avais raison frère, tu disais dans le #pestacle que cette année 2020 allait être éclatée bah ell… https://t.co/zYpFaokJLZ",False,https
2020-03-30 19:03:05,tmuyisakatuka,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 19:02:58,EnMarche79,RT @MarleneSchiappa: Une femme victime de #violencesconjugales pendant le #confinement donne l’alerte dans une pharmacie: son conjoint plac…,True,MarleneSchiappa
2020-03-30 19:02:49,TGemignani,"RT @cadremploi: 🗣️ TÉMOIGNAGE - @EmmaGermani, DRH de @Kaporal, revient sur les deux semaines de #confinement  👉 https://t.co/xBQQ9KOlPq htt…",True,cadremploi
2020-03-30 19:02:43,Peio_drea,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 19:02:32,fabricearfi,"RT @Mediapart: [#Reportage] Dans les quartiers nord de #Marseille, «le #confinement est une gageure» https://t.co/79NSPpAqjY",True,Mediapart
2020-03-30 19:02:26,Dibidi97,"RT @nikop17: Evolution des patients #COVID19 hospitalisés en France

🗓️ 30 mars 2020

Hospitalisations : 21 000 (+1 689)
Réanimations : 5 1…",True,nikop17
2020-03-30 19:02:12,MeghaneRuge,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 19:02:05,fabricearfi,"RT @Mediapart: Le #balcon devient une pièce architecturale centrale à l’heure du #confinement, à la fois lieu de manifestation en soutien a…",True,Mediapart
2020-03-30 19:02:03,SuperFurax,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 19:02:00,cadremploi,"🗣️ TÉMOIGNAGE - @EmmaGermani, DRH de @Kaporal, revient sur les deux semaines de #confinement  👉… https://t.co/m8NlY9q6Mp",False,https
2020-03-30 19:01:48,HasnaElAnes,"RT @lobs: Le coup de gueule de ces maires italiens contre ceux qui ne respectent pas le #confinement.

""D'habitude, on est 20 à faire du fo…",True,lobs
2020-03-30 19:01:39,JsuisUnBioGosse,RT @presseorange: [CP] @Orange accompagne ses clients pendant le #confinement et offre 10 Go d’internet mobile supplémentaires et 20 chaine…,True,presseorange
2020-03-30 19:01:34,torejo18,RT @aimelechoco: Un peu d’#humour #atsem #enseignants #ecoles #ecolesfermees #ConfinementJour14 #confinement #ResterChezVous #restezalamais…,True,aimelechoco
2020-03-30 19:01:30,MediaPlanet2020,"RT @LaTribune: 19H : En une de votre quotidien du soir

👉 60Mds d'€, le coût d'un mois de #confinement pour la 🇫🇷

👉 #COVID19 : #Trump donn…",True,LaTribune
2020-03-30 19:01:15,sylvierenee,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 19:01:02,Desage5,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 19:01:02,MATTDKSR,RT @viedemerde: On s'fait chier quand on est confinés ! #Confinement #Isolation https://t.co/QWyUpFVeji,True,viedemerde
2020-03-30 19:00:39,simonwargniez,Brésil. 97 bébés tortues d’une espèce en voie d’extinction naissent sur des plages désertées #Confinement #Animaux… https://t.co/0aPfyrsBNp,False,False
2020-03-30 19:00:33,isulanabianchi,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 19:00:23,Jeanne_Rln,RT @sejoursthalie: Quatrième #énigme !!! Steven a besoin de vous pour se libérer ! Pourrez-vous l'aider? Envoyez-nous vos réponses en dm...…,True,sejoursthalie
2020-03-30 19:00:19,ColinDeCayeux,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 19:00:18,lnrvnt,RT @sejoursthalie: Quatrième #énigme !!! Steven a besoin de vous pour se libérer ! Pourrez-vous l'aider? Envoyez-nous vos réponses en dm...…,True,sejoursthalie
2020-03-30 19:00:16,BelaRuche,"Excellent ! Question pour un balcon ! 😂🌟
📹: @noamcartozo
#confinement #questionpourunbalcon #jeu #balcon https://t.co/5eTIaKjAPS",False,False
2020-03-30 19:00:14,omocquais,Le Boléro de Ravel par l'Orchestre national de France en #confinement  https://t.co/2lZ3GSMjDB via @YouTube,False,False
2020-03-30 19:00:05,marinala_b,RT @presseorange: [CP] @Orange accompagne ses clients pendant le #confinement et offre 10 Go d’internet mobile supplémentaires et 20 chaine…,True,presseorange
2020-03-30 19:00:04,ConfinementP,"1️⃣4️⃣ Jours
3️⃣2️⃣0️⃣ Heures
1️⃣9️⃣2️⃣0️⃣0️⃣ Minutes
#ConfinementJour14 #covid19 #RestezChezVous #covid_19… https://t.co/LzHW2cjcMc",False,False
2020-03-30 19:00:03,sejoursthalie,Quatrième #énigme !!! Steven a besoin de vous pour se libérer ! Pourrez-vous l'aider? Envoyez-nous vos réponses en… https://t.co/WevpgV4WHz,False,False
2020-03-30 19:00:03,DIY93258612,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 19:00:00,LaTribune,"19H : En une de votre quotidien du soir

👉 60Mds d'€, le coût d'un mois de #confinement pour la 🇫🇷

👉 #COVID19 :… https://t.co/hS5cighsTY",False,False
2020-03-30 19:00:00,10_Raisons,"✈️ Ou irez-vous quand le confinement sera levé ? C'est une question que beaucoup se posent.

On vous propose d'alle… https://t.co/tZZuxDdfme",False,False
2020-03-30 18:59:41,nicolasberrod,Le Vélib' sera gratuit à partir de mercredi #Confinement https://t.co/Efnm6J7Bb1,False,False
2020-03-30 18:59:24,DomCroixGalerne,"RT @France24_fr: 🐗 Des sangliers dans les rues de #Barcelone, un puma égaré dans les rues de #Santiago au #Chili, et une famille de canards…",True,France24_fr
2020-03-30 18:59:19,agora_opinion,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:59:10,JoireNoelie,"Une analyse intéressante des chiffres mondiaux du #coronavirus.
Si cette analyse dit vrai :
📅 Début d'inflexion des… https://t.co/aDeaIqex4J",False,False
2020-03-30 18:58:58,magiskha_83,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 18:58:45,Maibytv,🔴[FR/PC][La Guilde des streamers] Le chat coincé a la maison J 14 #confinement !!! Destiny 2 Clan PB 82!! =^.^= https://t.co/HxPRRPvdvz,False,False
2020-03-30 18:58:43,loulou0138,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 18:58:34,BBouquet84,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 18:58:33,JeromeBonnefoi,"RT @NoamCartozo: J'ai encore rêvé d'elle - Il était une fois version #confinement 

@francebleu @francebleuparis @radiocheriefm @nostalgief…",True,NoamCartozo
2020-03-30 18:58:18,jcMikhailoff,"RT @LucasBiosca: 🚨Après avoir consulté des scientifiques, les parlementaires de @AN_OPECST préconisent «la prolongation du confinement» fac…",True,LucasBiosca
2020-03-30 18:57:51,MannyTchiki,Combien de temps vas durer le confinement pour vous ?? #Covid_19 #confinement #COVID19 #coronavirus,False,False
2020-03-30 18:57:47,moiralikes,"Just got the platinum for Rise of the Tomb Raider, pretty proud of myself tbh. #Confinement isn’t all bad. #PS4",False,False
2020-03-30 18:57:27,SoleneDauphin,"RT @DuBruitAuBalcon: [PLAYLIST] Chez DBAB, on a l'habitude d'adoucir nos mœurs avec de la #musique... et ce n'est pas le télétravail qui no…",True,DuBruitAuBalcon
2020-03-30 18:57:19,taemonalien,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 18:57:18,amiralarmando,RT @Mairie10Paris: 🙋‍♀️🙋‍♂️Vous êtes volontaire pour aider un habitant de #Paris10 pendant le #confinement ? Rdv sur https://t.co/PBgR6xtEy…,True,Mairie10Paris
2020-03-30 18:57:14,COFINnanterreU,"RT @M_Derenemesnil: En période de #confinement, la prévention, l'écoute et l'accompagnement se poursuivent à l'@UParisNanterre en cas de vi…",True,M_Derenemesnil
2020-03-30 18:57:12,antoinedabbundo,"Après l'#Insee, c'est au tour de @ofceparis d'évaluer l'impact économique du #coronavirus et du #confinement sur l'… https://t.co/NSus23h7XQ",False,https
2020-03-30 18:56:59,jeff3711,RT @presseorange: [CP] @Orange accompagne ses clients pendant le #confinement et offre 10 Go d’internet mobile supplémentaires et 20 chaine…,True,presseorange
2020-03-30 18:56:36,benoitsoulier,"RT @France24_fr: 🐗 Des sangliers dans les rues de #Barcelone, un puma égaré dans les rues de #Santiago au #Chili, et une famille de canards…",True,France24_fr
2020-03-30 18:56:33,LeuthyMolina,"RT @citeofrance: 😷📦🍃 On fait quoi de nos #déchets pendant le #confinement ? Est-ce qu'on peut encore #trier ?
Voici quelques recommandation…",True,citeofrance
2020-03-30 18:56:31,Pem,"Be seeing you TwittLand!
#J14 #confinement https://t.co/AJ5QikfQu8",False,False
2020-03-30 18:56:29,JegoHenriane,"Je vais craquer mercredi 6 mai !
#confinement #covid19 #TuVasCraquer https://t.co/ZZw78qdepY",False,False
2020-03-30 18:56:17,SERDIDI_Mehdi,"RT @Ansa_Asso: En période de #confinement, le #numérique apporte des solutions. 
Mais comment faire quand on se sait pas l'utiliser ? 
Brav…",True,Ansa_Asso
2020-03-30 18:56:09,ohhYoou,le #NabilElmoudni  qui se fait coiffer  en plein #confinement comme l autre sue je ne citerais pas le nom qui fait… https://t.co/jQazVlycYc,False,False
2020-03-30 18:56:04,MysticDreamy23,RT @ChroniqueDisney: (Solidarité) Disneyland Paris envoie actuellement spontanément de jolis colis remplis de surprises pour soutenir le mo…,True,ChroniqueDisney
2020-03-30 18:55:57,ChgmtKlimarxiK,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:55:50,Lollolol_Pirate,RT @Laury_anne: Tu pensais que ce #confinement c'était le premier et le dernier de ta vie...Mauvaise nouvelle : le dérèglement climatique p…,True,Laury_anne
2020-03-30 18:55:42,BenyounesBeyadh,"RT @Mediapart: Le #balcon devient une pièce architecturale centrale à l’heure du #confinement, à la fois lieu de manifestation en soutien a…",True,Mediapart
2020-03-30 18:55:42,Co_Co_Tweet,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:55:26,malouine51,RT @MarleneSchiappa: Une femme victime de #violencesconjugales pendant le #confinement donne l’alerte dans une pharmacie: son conjoint plac…,True,MarleneSchiappa
2020-03-30 18:55:12,StanTouchot,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:54:54,HThorez,"RT @NoamCartozo: J'ai encore rêvé d'elle - Il était une fois version #confinement 

@francebleu @francebleuparis @radiocheriefm @nostalgief…",True,NoamCartozo
2020-03-30 18:54:48,SikkaSaiBerSeC,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:54:46,MANUELORTIZ95,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:54:39,RedhaMLbns,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:54:38,PAugier,"RT @LaurentSegnis: Les Français le 29 mars ""il y a eu du retard sur les mesures de #confinement"".

En images, les Français le 15 mars alors…",True,LaurentSegnis
2020-03-30 18:54:26,Fitz0uille,"RT @nikop17: Evolution des patients #COVID19 hospitalisés en France

🗓️ 30 mars 2020

Hospitalisations : 21 000 (+1 689)
Réanimations : 5 1…",True,nikop17
2020-03-30 18:54:21,JulietteLauzza,"RT @ORDUMAS: Dans la mission d’accueil du sanctuaire de @lourdes_france, l’écoute a une place importante. Beaucoup d’appels téléphoniques s…",True,ORDUMAS
2020-03-30 18:54:11,Papypro7,"RT @Albidar_Edition: Adhan dans les rues d'#Espagne pendant le #confinement ❤, ainsi qu'à la mosquée al-Bayzin 🕌 de #Grenade, pour la 1ère…",True,Albidar_Edition
2020-03-30 18:54:09,Liebzwiebel,On peut voir des ouvriers travailler depuis le début du confinement le 17 mars #confinement #chantiers… https://t.co/ru4fHQS798,False,False
2020-03-30 18:54:02,niterydr01,"RT @KatanaHugo: After the confinement
#photos #confinement #sea #holiday https://t.co/ylZRWCbbPI",True,KatanaHugo
2020-03-30 18:54:01,rapsodie3538,RT @fredericbouraly: #COVID19 #confinement Aidez les enfants en danger dans leur propre foyer : au moindre doute appelez le 119 ou @assoenf…,True,fredericbouraly
2020-03-30 18:53:59,CyClaverie,RT @handicap_gouv: 👏 A tous les parents mobilisés à domicile avec un enfant concerné par un handicap et pour qui la situation est difficile…,True,handicap_gouv
2020-03-30 18:53:47,RenaudLaffont2,RT @luniseMarquis: Pour ceux qui ne comprennent pas le mot #confinement à #Paris12,True,luniseMarquis
2020-03-30 18:53:42,Vandocoin,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:53:37,EvyMoyenin,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:53:26,SylvainAguer,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:53:06,ProfSlump,RT @30millionsdamis: ‼️De  nombreux refuges &amp; associations de #ProtectionAnimale n'arrivent plus à assurer leur mission auprès des animaux…,True,30millionsdamis
2020-03-30 18:52:52,Mel33LCA,"RT @EPHE_PSL: #Culturecheznous : Pendant le #confinement, suivez le #MOOC ""La #sculpture grecque d'Alexandre à Cléopâtre"", co-réalisé par l…",True,EPHE_PSL
2020-03-30 18:52:52,Ecole_AEC_herb,"RT @Apelnationale: Message aux parents de Gilles DEMARQUET président @Apelnationale #COVID19 #Confinement #ContinuitePédagogique  
&gt; Pour l…",True,Apelnationale
2020-03-30 18:52:24,AcademieAmorim,"RT @vinetsociete: Communication positive sur le vin pendant le #confinement #LaVigneContinue ""ce mot clé met en valeur la mobilisation et l…",True,vinetsociete
2020-03-30 18:52:23,AlexiaGermont,Efficace #confinement #GestesBarrières https://t.co/90zqrqcbCD,False,False
2020-03-30 18:52:05,CBeringher,"RT @lobs: Le coup de gueule de ces maires italiens contre ceux qui ne respectent pas le #confinement.

""D'habitude, on est 20 à faire du fo…",True,lobs
2020-03-30 18:52:03,dahlia_lala,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:51:48,akilimali_akim,"RT @France24_fr: 🌍 Un tiers de l'humanité est désormais en #confinement, une situation parfois difficile à supporter. Quelles sont vos astu…",True,France24_fr
2020-03-30 18:51:38,Lvsimplement,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:51:36,hellmer1234,"RT @ClementLanot: Paris, Saint-Lazare déserté à cause du #confinement 

#COVID2019 https://t.co/8sXNlrFSIp",True,ClementLanot
2020-03-30 18:51:14,face_quotidien,"RT @Ansa_Asso: En période de #confinement, le #numérique apporte des solutions. 
Mais comment faire quand on se sait pas l'utiliser ? 
Brav…",True,Ansa_Asso
2020-03-30 18:51:12,AOLK__,"RT @LucasBiosca: 🚨Après avoir consulté des scientifiques, les parlementaires de @AN_OPECST préconisent «la prolongation du confinement» fac…",True,LucasBiosca
2020-03-30 18:50:40,DominiqueSain10,RT @MarleneSchiappa: Une femme victime de #violencesconjugales pendant le #confinement donne l’alerte dans une pharmacie: son conjoint plac…,True,MarleneSchiappa
2020-03-30 18:50:36,Milgher1,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:50:35,SOE2022,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:50:30,crypto_execute,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:50:26,lorchideebleue,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 18:50:10,ggdebretagne,"Je vais craquer jeudi 14 mai !
#confinement #covid19 #TuVasCraquer https://t.co/tAZfJWBJ7X",False,False
2020-03-30 18:50:05,DessardNicolas,RT @HuissiersFrance: [Communiqué] Lancement de la signification électronique pour les particuliers ou comment faire délivrer les actes d'#h…,True,HuissiersFrance
2020-03-30 18:50:00,Mediapart,"[#Reportage] Dans les quartiers nord de #Marseille, «le #confinement est une gageure» https://t.co/79NSPpAqjY",False,False
2020-03-30 18:49:46,ThorPSG,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 18:49:43,ElianeFines,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:49:42,cathmalaval,"Octobre, c’est bien après l’été?Mondial de l’auto Paris 2020 : les dates et le programme modifié #COVID19… https://t.co/zkYEoGQPK9",False,False
2020-03-30 18:49:35,KevinDiogene,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:49:21,COSTESLionelEr,"RT @RFIMusique: 🎼Les musiciens de l'@nationaldefce ont souhaité, malgré la distance, de jouer ensemble et de nous faire partager de la musi…",True,RFIMusique
2020-03-30 18:49:09,CAPP_Radfem,"Sexploitation et sexclavage en toute impunité en période de #confinement #coronavirus #Covid_19 #Germany #Allemagne 
https://t.co/vH6fK8fmUf",False,False
2020-03-30 18:48:14,EvelyneDelbos,"RT @Apelnationale: Message aux parents de Gilles DEMARQUET président @Apelnationale #COVID19 #Confinement #ContinuitePédagogique  
&gt; Pour l…",True,Apelnationale
2020-03-30 18:48:08,Missiya,"#Enimages : après deux semaines de #confinement, #Paris chamboulée par le #coronavirus https://t.co/Nh0BdRvg7v",False,False
2020-03-30 18:48:08,lbrumont,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:48:04,Apelnationale,"Message aux parents de Gilles DEMARQUET président @Apelnationale #COVID19 #Confinement #ContinuitePédagogique  
&gt; P… https://t.co/qUMU0YEBgh",False,https
2020-03-30 18:48:04,Paysage10,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:47:58,luniseMarquis,Pour ceux qui ne comprennent pas le mot #confinement à #Paris12 https://t.co/kTuL61zsSN,False,False
2020-03-30 18:47:48,BouchonJoseph,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 18:47:19,SaglioneC,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:47:14,Lachips12,"RT @lobs: Le coup de gueule de ces maires italiens contre ceux qui ne respectent pas le #confinement.

""D'habitude, on est 20 à faire du fo…",True,lobs
2020-03-30 18:47:07,Souriswingette,"#Confinement : pour occuper et amuser les enfants, voici onze magnifiques livres filmés https://t.co/dAlVYzGNv2 via @ThePOSITIVR",False,False
2020-03-30 18:46:58,yolagong,"RT @culturepub: Une compil' qu'on dédicace à tous ces couples confrontés à ""l'épreuve"" du #confinement. ❤⚡💔 #HouseOfAds https://t.co/1MmVmj…",True,culturepub
2020-03-30 18:46:52,gemiespe1,"RT @Mediapart: Le #balcon devient une pièce architecturale centrale à l’heure du #confinement, à la fois lieu de manifestation en soutien a…",True,Mediapart
2020-03-30 18:46:51,BreizhItaliano,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:46:47,ChriSCB1985,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:46:19,marienovesco2,RT @MarleneSchiappa: Une femme victime de #violencesconjugales pendant le #confinement donne l’alerte dans une pharmacie: son conjoint plac…,True,MarleneSchiappa
2020-03-30 18:45:47,PisaBrigitte,RT @AG2RLAMONDIALE: #ConfinementJour14 Comment maintenir le lien social malgré le #confinement ? 🤨💞📡 Nos partenaires @HappyVisio @FamileoC…,True,AG2RLAMONDIALE
2020-03-30 18:45:45,GlobalTimeseu,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:45:36,MalgorzataKwie4,"RT @Mediapart: Le #balcon devient une pièce architecturale centrale à l’heure du #confinement, à la fois lieu de manifestation en soutien a…",True,Mediapart
2020-03-30 18:45:18,TheBeatlesFour,RT @viedemerde: Ouroboros #Confinement #RestezChezVous https://t.co/aAmbnzcTpV,True,viedemerde
2020-03-30 18:45:17,RaphaelleRL,"RT @M_Derenemesnil: En période de #confinement, la prévention, l'écoute et l'accompagnement se poursuivent à l'@UParisNanterre en cas de vi…",True,M_Derenemesnil
2020-03-30 18:45:13,MONICATHEFAIRY,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:45:09,FlorenceMJ05,RT @UNmissionlocale: Jour 14 le #ChallengeConfinement continue avec #MLSelfie 🤳 &gt;&gt;&gt; En ce début de semaine de #confinement envoyez nous vot…,True,UNmissionlocale
2020-03-30 18:45:00,Widoobiz,"Les personnes sans-abris pourront se #confiner dans des chambres d’hôtel réquisitionnées, a annoncé le #ministre de… https://t.co/rm8d0pWHqc",False,False
2020-03-30 18:44:57,RoureEmmanuel,RT @roudaut_gaelle: #Restezchezvous Les bons conseils de @MyHappyJob_mag pour déculpabiliser les parents en cette période délicate de #conf…,True,roudaut_gaelle
2020-03-30 18:44:49,m_roffinella,RT @MingusBrown16: Télétravail forcé ! 🏡💻😷#restezalamaison #StayAtHome #homeworking #confinement #connexions #VPN #fatigue #stress #Covid_1…,True,MingusBrown16
2020-03-30 18:44:48,GrFr39267907,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:44:47,Elisa15000,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:44:23,pepette_stone,"RT @MarleneSchiappa: Actions #ViolencesConjugales 
#confinement 

✅Points d’accompagnement des femmes en face d’hypermarchés @urw_group 
✅A…",True,MarleneSchiappa
2020-03-30 18:44:21,Mathfrom74,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:44:20,houariela,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:44:20,VSlits,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:44:10,AnimalMemorial,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:43:37,yannick_stopyra,"RT @LaBajon: La Bajon- La Santé 
Bon courage à tout le personnel hospitalier et à tous ceux qui sont obligés de bosser sur le terrain penda…",True,LaBajon
2020-03-30 18:43:37,Malineonline,"RT @MehdiOmais: #Twitter, quels sont les 4 films que tu regardes généralement pour aller mieux ?

Cite les premiers qui te viennent spontan…",True,MehdiOmais
2020-03-30 18:43:14,voinconmc,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:43:13,Delfooone,RT @fredericbouraly: #COVID19 #confinement Aidez les enfants en danger dans leur propre foyer : au moindre doute appelez le 119 ou @assoenf…,True,fredericbouraly
2020-03-30 18:43:12,aderobsav,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:43:05,Scarlet90229995,RT @chenry75: Paris : C'est la première fois que je vois dans Paris des personnes à la rue souffrir de la faim. Les restos du cœur se mobli…,True,chenry75
2020-03-30 18:42:35,charles_janus,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
2020-03-30 18:42:31,simnico971,"RT @afpfr: Nouveau #coronavirus : en Italie, le #confinement est prolongé ""au moins jusqu'à Pâques"" le 12 avril (gouvernement) #AFP https:/…",True,afpfr
